35.71,2,11,,South Dakota
35.08,2,12,,South Dakota
10.57,2,13,,South Dakota
36.94,2,14,,South Dakota
39.9,2,15,,South Dakota
38.03,2,16,,South Dakota
35.13,2,17,,South Dakota
18.03,2,19,,South Dakota
32.16,2,20,,South Dakota
44.79,2,21,,South Dakota
47.78,2,22,,South Dakota
45.71,2,23,,South Dakota
39.34,2,24,,South Dakota
33.21,2,25,,South Dakota
30.04,2,26,,South Dakota
35.59,2,27,,South Dakota
40.93,2,28,,South Dakota
52.55,2,29,,South Dakota
50.07,3,1,,South Dakota
42.96,3,2,,South Dakota
46.07,3,3,,South Dakota
56.04,3,4,,South Dakota
52.97,3,5,,South Dakota
54.31,3,6,,South Dakota
65.78,3,7,,South Dakota
64.74,3,8,,South Dakota
45.41,3,9,,South Dakota
42.98,3,10,,South Dakota
57.09,3,12,,South Dakota
35.66,3,15,,South Dakota
36.78,3,16,,South Dakota
44.25,3,17,,South Dakota
47.46,3,18,,South Dakota
43.13,3,19,,South Dakota
30.44,3,20,,South Dakota
45.28,3,21,,South Dakota
49.38,3,22,,South Dakota
61.29,3,24,,South Dakota
57.91,3,25,,South Dakota
42.47,3,26,,South Dakota
51.62,3,27,,South Dakota
52.63,3,28,,South Dakota
57.91,3,29,,South Dakota
63.8,3,30,,South Dakota
63.75,3,31,,South Dakota
64.27,4,1,,South Dakota
27.93,4,3,,South Dakota
47.34,4,4,,South Dakota
60.51,4,5,,South Dakota
71.01,4,6,,South Dakota
71.87,4,7,,South Dakota
69.01,4,8,,South Dakota
49.5,4,9,,South Dakota
59.26,4,10,,South Dakota
58.81,4,11,,South Dakota
37.43,4,12,,South Dakota
29.96,4,13,,South Dakota
34.13,4,14,,South Dakota
40.29,4,15,,South Dakota
42.93,4,16,,South Dakota
53.23,4,17,,South Dakota
62.85,4,18,,South Dakota
59.21,4,19,,South Dakota
64.14,4,20,,South Dakota
72.58,4,21,,South Dakota
75.16,4,22,,South Dakota
72.98,4,23,,South Dakota
66.66,4,24,,South Dakota
63.57,4,25,,South Dakota
71.25,4,26,,South Dakota
76.15,4,27,,South Dakota
74.37,4,28,,South Dakota
65.89,4,29,,South Dakota
76.28,4,30,,South Dakota
79.79,5,1,,South Dakota
74.17,5,2,,South Dakota
72.66,5,3,,South Dakota
68.22,5,4,,South Dakota
56.83,5,5,,South Dakota
62.46,5,6,,South Dakota
61.34,5,7,,South Dakota
57.72,5,8,,South Dakota
58.01,5,9,,South Dakota
49.67,5,10,,South Dakota
49.52,5,11,,South Dakota
49.96,5,12,,South Dakota
57.81,5,13,,South Dakota
51.92,2,22,,North Carolina
45.04,1,25,,Kentucky
77.58,5,17,,Ohio
69.41,3,11,,Arkansas
46.22,2,20,,Maryland
69.46,3,29,,Missouri
39.53,2,14,,Connecticut
40.79,2,16,,Connecticut
67.15,1,8,,Texas
72.42,4,16,,Mississippi
32.3,2,14,,North Dakota
49.77,3,2,,Nebraska
60.89,3,4,,Oklahoma
80.18,5,12,,Louisiana
69.21,5,4,,Ohio
80.67,1,13,,Florida
52.04,1,17,,New Mexico
79.37,4,14,,South Carolina
71.46,5,1,,North Dakota
53.79,4,10,,North Dakota
61,3,5,,Missouri
60.56,3,13,,Missouri
44.36,1,7,,Colorado
27.67,2,8,,North Dakota
69.87,4,14,,Alabama
76.17,2,24,,Florida
48.71,4,17,,Colorado
77.91,5,9,,Texas
70.8,5,13,,Tennessee
53.43,1,12,,Oklahoma
89.57,4,24,,Texas
84.98,4,21,,Texas
69.48,3,1,,Mississippi
88.22,5,1,,Texas
40.94,1,26,,Wyoming
61.12,5,5,,Wyoming
66.4,1,5,,Louisiana
56.1,2,6,,Arizona
75.84,3,13,,Alabama
72.6,3,3,,Alabama
70.18,4,20,,South Carolina
66.72,2,5,,North Carolina
74.32,5,4,,Pennsylvania
70.92,4,5,,North Carolina
51.06,1,28,,Arkansas
67.07,3,3,,Tennessee
77.91,4,21,,Alabama
52.75,1,1,,Arizona
53.68,1,2,,Arizona
55.35,1,3,,Arizona
61.46,1,4,,Arizona
63.74,1,5,,Arizona
63.54,1,6,,Arizona
62.62,1,7,,Arizona
62.35,1,8,,Arizona
59.1,1,9,,Arizona
54.69,1,10,,Arizona
57.36,1,12,,Arizona
63.69,1,14,,Arizona
64.17,1,15,,Arizona
62.08,1,16,,Arizona
61.8,1,18,,Arizona
65.5,1,19,,Arizona
65.05,1,20,,Arizona
62.23,1,23,,Arizona
64.07,1,24,,Arizona
64.82,1,25,,Arizona
65.28,1,26,,Arizona
62.43,1,28,,Arizona
60.34,1,29,,Arizona
59.52,1,30,,Arizona
62.73,1,31,,Arizona
68.96,2,1,,Arizona
70.69,2,2,,Arizona
68.57,2,3,,Arizona
45.72,2,5,,Arizona
63.88,2,7,,Arizona
68.28,2,8,,Arizona
67.68,2,9,,Arizona
63.84,2,10,,Arizona
55.85,2,12,,Arizona
60.22,2,13,,Arizona
63.91,2,14,,Arizona
65.03,2,15,,Arizona
68.73,2,16,,Arizona
69.42,2,17,,Arizona
69.26,2,18,,Arizona
69.28,2,19,,Arizona
70.8,2,20,,Arizona
70.66,2,21,,Arizona
65.93,2,22,,Arizona
63.21,2,24,,Arizona
62.44,2,25,,Arizona
59.51,2,26,,Arizona
66.98,2,27,,Arizona
69.43,2,28,,Arizona
70.08,2,29,,Arizona
69.07,3,1,,Arizona
64.53,3,2,,Arizona
65.68,3,3,,Arizona
68.44,3,4,,Arizona
74.6,3,5,,Arizona
75.19,3,6,,Arizona
75.57,3,7,,Arizona
72.89,3,8,,Arizona
68.87,3,9,,Arizona
65.86,3,12,,Arizona
68.83,3,15,,Arizona
70.85,3,16,,Arizona
70.01,3,17,,Arizona
66.57,3,18,,Arizona
61.71,3,20,,Arizona
66.38,3,21,,Arizona
67.1,3,22,,Arizona
67.49,3,23,,Arizona
71.73,3,25,,Arizona
69.77,3,26,,Arizona
63.23,3,27,,Arizona
62.06,3,28,,Arizona
68.13,3,29,,Arizona
69.66,3,30,,Arizona
74.35,3,31,,Arizona
77.34,4,1,,Arizona
76.93,4,2,,Arizona
75.51,4,3,,Arizona
75.17,4,4,,Arizona
75.1,4,5,,Arizona
74.86,4,6,,Arizona
75.04,4,7,,Arizona
75.89,4,8,,Arizona
72.45,4,9,,Arizona
70.11,4,10,,Arizona
69.97,4,11,,Arizona
68.82,4,12,,Arizona
68.45,4,13,,Arizona
69.18,4,14,,Arizona
73.46,4,15,,Arizona
77.15,4,16,,Arizona
77.95,4,17,,Arizona
75.75,4,18,,Arizona
74.88,4,19,,Arizona
77.86,4,20,,Arizona
77.57,4,21,,Arizona
86.19,4,23,,Arizona
87.43,4,24,,Arizona
88.59,4,25,,Arizona
92.22,4,26,,Arizona
91.7,4,27,,Arizona
91.99,4,28,,Arizona
93.92,4,29,,Arizona
93.59,4,30,,Arizona
93.1,5,1,,Arizona
91.83,5,2,,Arizona
89.66,5,3,,Arizona
89.58,5,4,,Arizona
92.92,5,5,,Arizona
97.01,5,6,,Arizona
96.45,5,7,,Arizona
94.97,5,8,,Arizona
92.59,5,9,,Arizona
91.69,5,10,,Arizona
90.27,5,11,,Arizona
88.14,5,12,,Arizona
84.88,5,13,,Arizona
39.3,1,20,,Virginia
53.65,1,16,,Nevada
43.04,2,15,,Virginia
62.96,1,8,,Arkansas
48.1,2,7,,Arkansas
44.08,2,13,,Arkansas
55.03,2,25,,Arkansas
51.63,2,27,,Arkansas
63.77,3,6,,Arkansas
55.76,3,21,,Arkansas
82.97,3,27,,Arkansas
87.67,4,8,,Arkansas
82.92,4,9,,Arkansas
62.14,4,13,,Arkansas
68.75,4,17,,Arkansas
65.68,1,30,,California
56.4,3,18,,California
62.71,5,4,,Washington
79.57,5,9,,Washington
66.8,1,12,,Rhode Island
44.11,1,19,,Rhode Island
50.89,1,26,,Rhode Island
50.86,2,23,,Rhode Island
53.19,3,8,,Rhode Island
73.76,2,29,,Texas
74.48,1,15,,Georgia
31.66,1,27,,Iowa
37.79,1,12,,Indiana
59.43,2,2,,Indiana
41.67,2,16,,Indiana
56.61,4,5,,Indiana
59.74,5,5,,Indiana
8.8,1,11,,Minnesota
41.35,1,23,,Idaho
71.92,3,8,,Florida
83.32,3,22,,Florida
87.62,5,17,,Florida
56.84,3,13,,Utah
58.81,4,15,,Utah
80.45,5,12,,Utah
55.19,3,17,,Oregon
63.44,4,1,,Iowa
31.19,1,13,,Iowa
65.38,4,14,,Oregon
43.19,4,15,,Indiana
27.55,2,10,,Minnesota
49.36,2,22,,Iowa
46.56,2,18,,Washington
43.66,2,23,,Maine
50.38,3,11,,New York
49.78,4,1,,New York
61.38,5,7,,Massachusetts
41.48,1,31,,Colorado
41.82,1,14,,Utah
44.12,1,28,,Utah
47.49,2,24,,Utah
33.04,1,2,,Minnesota
61.03,4,5,,California
12.27,1,20,,Minnesota
86.33,3,30,,Florida
56.67,1,29,,Georgia
82.45,5,18,,
76.92,5,17,,California
83.43,4,29,,Florida
57.82,5,14,,Idaho
86.15,3,31,,Florida
79.53,4,19,,Hawaii
57.86,3,19,,New Mexico
69.91,3,31,,New Mexico
74.84,4,21,,New Mexico
83.48,4,26,,New Mexico
41.01,1,13,,Washington
37.98,1,9,,Michigan
41.44,3,31,,Michigan
76.7,2,2,,Hawaii
75.21,2,9,,Hawaii
80.69,2,14,,Hawaii
78.18,1,26,,Hawaii
77.57,2,18,,Hawaii
71.51,2,21,,Florida
44.32,1,10,,Michigan
55.83,5,13,,Michigan
71.56,2,3,,Florida
61.24,1,19,,Alabama
70.72,2,6,,Alabama
64.65,4,27,,Virginia
72.91,4,30,,Virginia
65.43,5,1,,Virginia
32.65,1,23,,Wisconsin
47.19,4,1,,Michigan
50.13,3,20,,Michigan
72.47,4,30,,Alabama
29.97,1,18,,Wisconsin
33.4,1,26,,Wisconsin
36.59,2,1,,Wisconsin
31.78,2,6,,Wisconsin
31.19,2,26,,Wisconsin
62.4,2,7,,Louisiana
33.95,1,20,,Maryland
76.14,1,18,,Florida
32.22,3,21,,Michigan
55.1,4,12,,Michigan
50.56,4,13,,Michigan
35.8,4,15,,Michigan
61.35,4,7,,New York
46.37,1,13,,Ohio
50.05,3,11,,Ohio
22.98,3,1,,Alaska
79.87,1,16,,Florida
77.76,2,14,,Florida
35.13,4,13,,Colorado
66.37,4,17,,Virginia
48.05,1,27,,Kentucky
56.25,4,15,,Kentucky
7.72,1,19,,Iowa
66.59,4,21,,Kentucky
55.24,4,15,,Missouri
53.21,3,28,,Nevada
50.98,1,30,,North Carolina
67.98,3,9,,North Carolina
84.94,3,28,,North Carolina
41.32,1,1,,Connecticut
32.34,2,15,,Connecticut
42.39,2,20,,Connecticut
75.7,4,3,,Mississippi
40.54,4,16,,North Dakota
77.15,5,3,,Nevada
55.6,1,31,,Alabama
76.06,3,11,,South Carolina
55.24,1,24,,Mississippi
49.34,3,24,,Wyoming
47.9,3,11,,North Dakota
50.47,1,14,,Missouri
52.78,3,23,,Missouri
69.14,1,4,,South Carolina
28.84,4,13,,North Dakota
71.75,4,28,,Colorado
44.36,3,26,,North Dakota
35.33,2,13,,Missouri
69.37,4,19,,North Carolina
79.52,4,28,,Georgia
79.39,4,28,,Nebraska
78.48,5,13,,Oklahoma
57.56,2,7,,New Jersey
48.67,2,11,,Kentucky
41.15,4,14,,Colorado
69.97,1,10,,Alabama
77.49,5,14,,North Carolina
70.44,1,25,,Florida
82.96,3,14,,Florida
74.44,1,14,,Texas
57.98,1,21,,Texas
67.82,1,14,,North Carolina
67.41,5,7,,North Carolina
44.32,2,8,,North Carolina
60.79,1,24,,North Carolina
69.19,3,14,,North Carolina
84.55,3,29,,North Carolina
63.15,2,3,,New Mexico
57.84,1,8,,Tennessee
78.5,3,29,,Tennessee
61.81,2,17,,Alabama
79.27,5,17,,Oklahoma
46.44,2,8,,Virginia
69.85,1,11,,Virginia
41.58,1,22,,Virginia
53.64,1,24,,Virginia
75.14,5,17,,Virginia
40.72,2,21,,North Carolina
48.62,1,13,,Nevada
84.93,4,21,,Florida
35.82,2,15,,Delaware
59.45,4,22,,Delaware
67.06,4,4,,West Virginia
36.12,3,13,,Wyoming
37.39,1,22,,Arkansas
59.73,1,27,,Arkansas
68.23,2,3,,Arkansas
47.54,2,11,,Arkansas
51.59,2,19,,Arkansas
67.24,3,10,,Arkansas
67.8,3,30,,Arkansas
73.64,4,2,,Arkansas
62.83,4,15,,Arkansas
70.06,4,16,,Arkansas
74.48,4,20,,Arkansas
73.37,4,27,,Arkansas
71.56,5,7,,Arkansas
80.14,3,29,,Louisiana
63.47,1,7,,California
65.03,5,15,,Washington
44.17,1,5,,Rhode Island
42.21,2,2,,Rhode Island
37.85,2,9,,Rhode Island
41.4,2,16,,Rhode Island
36.13,3,1,,Rhode Island
50.61,3,15,,Rhode Island
41.26,3,22,,Rhode Island
50.39,4,5,,Rhode Island
54.06,4,12,,Rhode Island
55.6,4,19,,Rhode Island
70.4,5,2,,Rhode Island
68.19,5,3,,Rhode Island
58.85,5,10,,Rhode Island
59.23,5,17,,Rhode Island
28.97,1,15,,Iowa
32.3,1,25,,Iowa
65.7,4,16,,North Carolina
45.15,1,5,,Indiana
54.13,2,23,,Indiana
33.63,2,29,,Indiana
56.44,3,1,,Indiana
44.92,3,15,,Indiana
46.96,4,16,,Indiana
55.42,4,18,,Indiana
60.63,4,19,,Indiana
63.84,4,20,,Indiana
60.32,4,21,,Indiana
63.08,4,24,,Indiana
62.16,4,26,,Indiana
67.05,4,27,,Indiana
74.76,4,28,,Indiana
65.82,5,1,,Indiana
80.28,5,2,,Indiana
68.53,5,4,,Indiana
58.88,5,6,,Indiana
65.51,5,7,,Indiana
61.57,5,8,,Indiana
55.64,5,9,,Indiana
45.95,1,2,,New York
35.63,1,23,,Michigan
19.89,2,4,,Minnesota
42.69,1,13,,Missouri
44.19,1,15,,Colorado
40.3,1,7,,Utah
52.77,2,8,,Utah
49.91,3,3,,Utah
60.54,3,8,,Utah
55.1,3,9,,Utah
58.55,3,11,,Utah
56.21,4,17,,Utah
65.89,4,24,,Utah
81.89,5,10,,Utah
57.66,4,20,,Wyoming
17.96,2,14,,Minnesota
29.74,1,24,,Minnesota
38.02,3,3,,Minnesota
43.94,3,25,,Minnesota
83.29,5,16,,Virginia
19.33,1,28,,Minnesota
39.38,2,6,,Idaho
39.13,1,7,,New York
37.41,3,1,,New York
67.01,3,20,,New York
60.93,4,12,,New York
67.74,5,2,,New York
28.27,1,21,,Massachusetts
82,5,8,,Florida
38.27,1,9,,Utah
38.21,1,13,,Utah
42.28,1,29,,Utah
42.66,2,18,,Utah
41.98,2,25,,Utah
84.2,3,1,,
63.61,5,13,,Washington
68.64,4,3,,Illinois
83.14,3,5,,Florida
82.57,3,16,,Florida
36.42,3,2,,Minnesota
26.09,2,9,,Alaska
39.64,1,23,,New Hampshire
26.76,2,9,,New Hampshire
50.91,4,21,,New Hampshire
76.75,2,12,,Hawaii
41.7,1,31,,Idaho
76.64,3,30,,Hawaii
78.08,4,2,,Hawaii
79.85,4,4,,Hawaii
79.8,4,27,,Hawaii
58.77,2,24,,New Mexico
86.25,3,27,,Florida
79.41,1,29,,Hawaii
77.62,2,1,,Hawaii
73.67,2,11,,Hawaii
72.55,2,23,,Florida
81.16,2,6,,Florida
50.04,2,21,,Alabama
59.44,2,26,,Alabama
68.44,4,22,,Virginia
25.14,2,28,,Wisconsin
38.34,1,26,,Ohio
36.04,2,5,,Ohio
85.51,3,25,,Florida
38.46,1,9,,Maryland
56.06,3,10,,Utah
56.9,4,16,,Utah
32.89,2,17,,Michigan
41.5,3,11,,Michigan
44.69,3,19,,Michigan
66.74,5,3,,Michigan
36.55,3,1,,Massachusetts
71.06,1,15,,Alabama
37.82,1,30,,Massachusetts
40.38,4,4,,Minnesota
36.53,2,12,,Illinois
60.45,5,12,,Illinois
54.68,5,4,,Michigan
46.35,4,14,,Illinois
81.95,5,16,,Texas
75.16,2,3,,Georgia
64.16,2,26,,North Carolina
49.86,2,29,,North Carolina
42.24,1,20,,Arkansas
56.77,2,14,,Texas
63.65,3,13,,Nevada
54.5,3,29,,Nevada
67.54,3,30,,Missouri
76.18,4,10,,Texas
57.07,1,17,,North Carolina
41.49,1,23,,Connecticut
44.83,2,18,,Connecticut
77.27,5,6,,Alabama
43.44,1,30,,Kentucky
81.84,4,30,,Florida
56.86,1,30,,Louisiana
65.89,2,16,,Louisiana
57.26,1,1,,Alabama
45.41,2,15,,Missouri
71.75,4,30,,Missouri
84.46,5,17,,Mississippi
42.37,4,16,,Wisconsin
58.73,3,26,,Colorado
62.67,1,24,,Louisiana
72.46,4,16,,Oklahoma
82.53,3,4,,Florida
63.85,4,2,,North Carolina
52.45,1,15,,New Jersey
66.23,2,15,,Texas
27.22,2,5,,Wisconsin
51.9,3,10,,Nebraska
80.43,1,15,,Florida
79.92,3,12,,Florida
54.45,1,4,,Maryland
45.42,1,8,,Colorado
61.58,3,29,,California
40.53,2,8,,Kentucky
67.02,1,4,,North Carolina
77.8,1,17,,Florida
74.41,4,4,,Mississippi
56.2,1,2,,Virginia
60.31,1,16,,Virginia
44.85,1,23,,Virginia
51.69,1,27,,Virginia
58.45,4,16,,Virginia
59.12,2,17,,North Carolina
57.98,1,15,,Virginia
50.79,1,6,,Nevada
77.06,4,13,,Virginia
38.69,2,15,,Illinois
44.77,2,18,,Illinois
47.45,3,9,,Wyoming
53.05,3,31,,Wyoming
57.48,1,6,,Arkansas
57.33,1,7,,Arkansas
42.82,1,30,,Arkansas
47.79,2,26,,Arkansas
72.57,3,2,,Arkansas
86.88,3,26,,Arkansas
75.67,4,6,,Arkansas
80.47,4,7,,Arkansas
81.73,4,21,,Louisiana
85.16,4,30,,Texas
68.51,3,11,,California
57.07,3,16,,California
81.6,4,28,,California
45.77,3,4,,North Dakota
69.46,5,6,,Washington
73.72,4,13,,Mississippi
65.66,4,12,,New Jersey
62.08,3,4,,North Carolina
33.2,2,20,,Indiana
25.16,1,13,,Minnesota
42.81,4,16,,Iowa
65.35,3,30,,California
58.36,4,25,,New Hampshire
47.09,5,8,,Michigan
76.81,4,28,,Utah
62.92,5,14,,Montana
34.27,2,26,,Iowa
40.38,1,16,,Washington
65.12,4,16,,Washington
34.83,1,18,,Idaho
35.62,1,17,,New York
47.32,2,3,,New York
36.88,2,28,,New York
65.11,3,9,,New York
41.07,3,22,,New York
40.28,1,8,,Utah
41.64,1,16,,Utah
46.05,1,27,,Utah
46.1,2,13,,Utah
39.88,2,19,,Utah
51.43,2,27,,Utah
59.63,3,16,,Utah
63.2,4,6,,Utah
55.56,1,6,,Tennessee
78.4,4,24,,Mississippi
45.31,3,2,,Michigan
66.12,2,23,,Texas
60.11,3,28,,California
14.28,2,2,,Alaska
41.05,1,25,,New Hampshire
34.35,2,14,,New Hampshire
50.32,4,23,,New Hampshire
76.7,1,16,,Hawaii
79.72,4,20,,Hawaii
80.37,4,30,,Hawaii
41.43,3,11,,Minnesota
64.2,3,30,,New Mexico
82.87,5,13,,New Mexico
79.22,1,28,,Hawaii
79.12,1,30,,Hawaii
78.14,2,5,,Hawaii
34.39,1,27,,Michigan
77.87,2,5,,Florida
51.13,2,7,,Alabama
76.49,4,24,,Alabama
76.19,4,29,,Virginia
34.21,2,29,,Wisconsin
84.76,4,22,,Florida
47.13,1,22,,Mississippi
54.54,4,30,,Michigan
57.95,2,4,,Ohio
33.82,1,1,,Wisconsin
36.84,1,6,,Wisconsin
26.45,1,16,,Wisconsin
21.8,1,19,,Wisconsin
40.8,3,19,,Wisconsin
47.1,3,28,,Wisconsin
55.66,4,24,,Wisconsin
69.73,5,3,,Wisconsin
66.49,2,19,,Alabama
50.08,1,6,,Maryland
42.57,1,8,,Maryland
32.58,1,21,,Maryland
36.9,1,22,,Maryland
33,2,26,,Michigan
39.8,4,16,,Michigan
54.33,4,19,,Michigan
77.33,5,1,,Alabama
69.64,1,16,,Alabama
44.42,2,19,,Ohio
50.7,3,4,,New York
39.96,2,12,,New York
60.62,1,26,,Oklahoma
86.07,4,7,,Oklahoma
82.4,2,13,,Florida
80.77,4,6,,Florida
47.94,1,20,,Georgia
70.43,3,11,,Kansas
50.77,1,21,,Louisiana
64.86,3,2,,North Carolina
40.73,1,30,,Oklahoma
61.15,2,19,,South Carolina
47.29,1,2,,Connecticut
46.81,1,4,,Connecticut
42.82,1,14,,Connecticut
40.3,2,8,,Connecticut
44.22,2,12,,Connecticut
46.42,2,17,,Connecticut
81.55,4,9,,Mississippi
38.92,2,23,,North Dakota
31.9,2,11,,North Dakota
80.6,3,19,,Alabama
42.18,1,11,,Michigan
62.4,4,13,,Kentucky
82.79,4,17,,Florida
86.84,4,19,,Florida
58.62,3,12,,Indiana
46.86,3,25,,Wyoming
59.1,3,26,,Nebraska
55.57,3,6,,Missouri
75.89,5,1,,Georgia
68.44,1,23,,Florida
66.95,2,29,,Mississippi
82.58,5,5,,Mississippi
66.31,4,27,,Kentucky
78.01,3,13,,Texas
48.29,2,21,,Oklahoma
38.21,1,17,,Wyoming
44.25,1,6,,Illinois
68.59,1,29,,Florida
78.62,2,20,,Florida
86.04,4,8,,Florida
66.56,3,12,,New Mexico
86.38,4,12,,Florida
83.99,4,18,,Florida
60.68,3,24,,California
64.32,1,6,,Alabama
54.16,1,20,,Louisiana
41,1,30,,Maryland
71.21,3,9,,Georgia
86.15,5,5,,Florida
82.6,5,9,,Florida
52.91,2,6,,Texas
70.5,1,11,,North Carolina
67.27,1,15,,North Carolina
62.76,4,13,,Tennessee
79.26,5,4,,Tennessee
35.56,1,21,,Virginia
57.22,2,2,,Virginia
68.14,2,3,,Virginia
52.61,2,9,,North Carolina
52.43,2,16,,North Carolina
58.17,2,19,,North Carolina
74,4,14,,North Carolina
57.57,1,14,,Virginia
62.31,4,25,,Virginia
35.92,2,7,,Illinois
63.06,4,25,,Ohio
61.4,3,19,,Indiana
73.32,4,16,,New Mexico
55.89,5,6,,Pennsylvania
56.29,1,16,,California
69.84,3,6,,California
46.84,2,4,,Rhode Island
51.42,2,25,,Rhode Island
52.79,3,14,,Rhode Island
46.22,3,31,,Rhode Island
51.16,4,4,,Rhode Island
55.06,4,15,,New Jersey
35.2,2,21,,Indiana
63.5,3,8,,Indiana
46.72,3,14,,Indiana
62.44,4,12,,Indiana
28.02,1,12,,Michigan
39.55,1,2,,Idaho
66.59,5,5,,Colorado
50.27,3,28,,Maine
68.92,4,26,,Iowa
77.34,4,27,,Iowa
67.95,5,17,,New Hampshire
32.86,2,25,,Minnesota
30.77,1,3,,Minnesota
62.49,5,6,,Wisconsin
36.41,2,6,,New York
41.34,2,17,,New York
53.55,3,21,,New York
49.57,4,22,,Massachusetts
40.47,2,20,,Utah
44.8,2,26,,Utah
49.78,3,26,,Utah
65.11,4,1,,Utah
64.15,4,7,,Utah
68.27,4,8,,Utah
51.38,4,13,,Utah
52.52,4,14,,Utah
64.57,4,20,,Utah
67.43,4,21,,Utah
68.8,4,22,,Utah
78.69,4,27,,Utah
70.75,5,4,,Utah
74.94,5,5,,Utah
77.64,5,7,,Utah
69.57,5,14,,Utah
64.38,4,4,,California
81.13,4,27,,Florida
80.81,4,1,,Florida
79.23,3,6,,Florida
81.16,5,14,,New Mexico
77.55,4,11,,Texas
58.35,1,11,,California
57.31,4,6,,New Hampshire
70.71,3,1,,Florida
78.48,3,4,,Hawaii
77.19,3,29,,Hawaii
78.91,4,10,,Hawaii
79.9,4,16,,Hawaii
52.19,1,28,,New Mexico
69.59,3,23,,New Mexico
79.87,5,9,,New Mexico
43.86,1,12,,Washington
78.77,1,31,,Hawaii
73.19,2,7,,Hawaii
76.39,3,10,,Hawaii
69.54,1,28,,Florida
70.03,1,31,,Florida
46.53,3,14,,Ohio
57.72,3,19,,Ohio
45.92,2,2,,Wisconsin
27.78,2,11,,Wisconsin
32.4,2,18,,Wisconsin
24.82,2,27,,Wisconsin
44.18,3,10,,Wisconsin
37.14,3,15,,Wisconsin
39.62,3,20,,Wisconsin
49.99,3,27,,Wisconsin
45.35,3,31,,Wisconsin
48.7,3,10,,Michigan
45.4,3,13,,Michigan
53.5,4,4,,Michigan
57.92,4,29,,Michigan
71.16,3,11,,Alabama
78.24,3,18,,Alabama
74.35,3,23,,Alabama
81.72,3,29,,Alabama
80.55,4,9,,Alabama
67.7,3,28,,Illinois
80.15,1,11,,Florida
77.62,4,8,,Nebraska
43.3,1,5,,Iowa
73.08,3,11,,North Carolina
80.62,4,22,,Arizona
45.29,2,19,,Connecticut
60.36,1,12,,Kentucky
26.97,1,20,,Kentucky
57.79,3,25,,Colorado
70,1,3,,Louisiana
80.74,5,17,,Louisiana
58.82,1,21,,Florida
83.31,5,16,,Mississippi
75.68,4,13,,Alabama
29.38,2,12,,Minnesota
58.33,3,4,,Missouri
58.32,1,1,,Texas
52.36,3,18,,Nebraska
58.28,1,22,,Texas
68.76,2,27,,Florida
82.41,5,7,,Florida
69.43,3,8,,Mississippi
82.08,5,2,,Mississippi
77.5,5,6,,Mississippi
67.94,5,9,,Mississippi
73.36,1,24,,Florida
81.8,2,19,,Florida
81.37,3,13,,Florida
83.42,3,18,,Florida
83.39,3,21,,Florida
85.58,3,26,,Florida
85.67,4,25,,Florida
84.43,4,26,,Florida
60.22,1,27,,Louisiana
54.28,1,15,,Maryland
75.94,1,15,,Texas
73.11,5,11,,South Carolina
63.48,4,24,,Illinois
64.85,3,11,,Tennessee
57.1,1,14,,California
74.99,3,22,,Louisiana
84.88,4,8,,South Carolina
55.74,2,23,,Kentucky
73.46,2,12,,Alabama
58.42,1,1,,South Carolina
86.48,4,23,,Texas
68.82,1,27,,Florida
79.97,4,7,,North Carolina
56.75,1,5,,New Mexico
68.55,3,30,,Tennessee
88.45,4,8,,Texas
59.71,3,8,,North Carolina
62.05,2,22,,Texas
53.26,1,3,,Nevada
78.65,3,21,,Virginia
30.71,2,20,,Illinois
52.48,3,6,,Wyoming
64.87,3,27,,Maryland
43.98,2,17,,Ohio
89.48,4,8,,Oklahoma
70.61,5,9,,Oklahoma
66.11,3,8,,New Mexico
75.92,4,16,,Texas
46.72,1,2,,Rhode Island
41.83,1,7,,Rhode Island
28.73,1,21,,Rhode Island
43.29,1,28,,Rhode Island
37.99,2,8,,Rhode Island
29.8,2,15,,Rhode Island
61.67,3,10,,Rhode Island
62.24,3,21,,Rhode Island
57.13,3,28,,Rhode Island
57.99,4,25,,Rhode Island
64.34,5,5,,Rhode Island
72.82,5,16,,Rhode Island
86.57,5,13,,Texas
36.55,1,25,,Michigan
31.03,1,21,,Indiana
38.97,1,25,,Indiana
40.92,2,10,,Indiana
48.66,3,7,,Indiana
62.76,4,11,,Indiana
76.82,5,16,,Indiana
45.71,1,13,,New York
45.49,2,27,,Missouri
91.24,5,17,,Arizona
74.61,5,13,,South Carolina
35.39,1,10,,Utah
36.46,1,1,,Wyoming
79.04,4,23,,Kansas
64.23,4,29,,Vermont
47.88,2,3,,Nebraska
57.02,4,6,,Minnesota
59.49,3,11,,Oregon
37.88,1,2,,Vermont
48.87,4,4,,Iowa
63.76,4,15,,Washington
43.42,1,16,,New York
27.41,1,21,,New York
52.33,3,2,,New York
44.66,3,6,,New York
63.39,3,10,,New York
48.43,4,11,,New York
44.97,4,16,,New York
68.53,5,4,,New York
55.75,5,10,,New York
43.39,1,22,,Colorado
23.91,2,4,,Colorado
83.96,5,12,,Florida
45.07,1,23,,Utah
60,3,12,,Utah
56.4,3,30,,Utah
56,4,2,,Utah
82.1,4,29,,Utah
82.82,5,11,,Utah
82.57,1,7,,
85.4,3,12,,
83.23,3,28,,
82.63,3,31,,
84.57,4,6,,
83.97,4,9,,
85.47,4,11,,
85.65,4,17,,
86.1,4,26,,
87.1,5,5,,
88.45,5,16,,
61.16,1,19,,Georgia
40.1,1,10,,New Hampshire
