39,2/22/20,New Hampshire,0,0,0
39,2/28/20,New Hampshire,0,0,0
39,1/22/20,New Jersey,0,0,0
39,2/7/20,New York,0,0,0
39,2/13/20,New York,0,0,0
39,2/16/20,New York,0,0,0
39,2/23/20,North Dakota,0,0,0
39,2/28/20,North Dakota,0,0,0
39,3/22/20,North Dakota,30,0,0
39,1/28/20,Pennsylvania,0,0,0
39,2/8/20,Pennsylvania,0,0,0
39,2/20/20,Rhode Island,0,0,0
39,2/24/20,South Dakota,0,0,0
39,1/26/20,Vermont,0,0,0
39,2/3/20,Vermont,0,0,0
39,2/4/20,Vermont,0,0,0
39,3/16/20,Vermont,8,0,0
39,2/21/20,Virginia,0,0,0
39,3/4/20,Wisconsin,0,0,0
39,4/13/20,Wisconsin,3427,144,0
39,2/14/20,Wyoming,0,0,0
39,2/22/20,Wyoming,0,0,0
39,2/23/20,Wyoming,0,0,0
39,4/15/20,Wyoming,288,2,0
40,3/19/20,Alaska,10,1,0
40,3/20/20,Alaska,16,4,0
40,4/21/20,Alaska,330,9,0
40,4/22/20,Alaska,336,9,0
40,2/24/20,Colorado,0,0,0
40,1/29/20,Connecticut,0,0,0
40,1/31/20,Connecticut,0,0,0
40,2/1/20,Connecticut,0,0,0
40,2/8/20,Connecticut,0,0,0
40,2/14/20,Connecticut,0,0,0
40,2/12/20,Idaho,0,0,0
40,2/15/20,Idaho,0,0,0
40,2/16/20,Idaho,0,0,0
40,2/1/20,Illinois,2,0,0
40,2/29/20,Illinois,2,0,0
40,2/11/20,Indiana,0,0,0
40,2/19/20,Indiana,0,0,0
40,2/15/20,Iowa,0,0,0
40,3/22/20,Iowa,90,0,0
40,4/13/20,Iowa,1710,41,0
40,4/14/20,Iowa,1898,43,0
40,1/29/20,Kansas,0,0,0
40,3/15/20,Kansas,8,1,0
40,1/29/20,Kentucky,0,0,0
40,2/4/20,Maine,0,0,0
40,3/12/20,Maine,1,0,0
40,4/10/20,Maine,585,17,0
40,1/23/20,Maryland,0,0,0
40,1/29/20,Massachusetts,0,0,0
40,3/4/20,Michigan,0,0,0
40,3/16/20,Michigan,54,0,0
40,4/16/20,Michigan,29260,2093,0
40,4/22/20,Michigan,33961,2815,0
40,2/23/20,Minnesota,0,0,0
40,3/18/20,Minnesota,77,0,0
40,4/4/20,Minnesota,863,24,0
40,3/17/20,Montana,9,0,0
40,1/29/20,Nebraska,0,0,0
40,1/30/20,Nebraska,0,0,0
40,1/23/20,New Hampshire,0,0,0
40,3/17/20,New Hampshire,26,0,0
40,1/23/20,New York,0,0,0
40,1/27/20,New York,0,0,0
40,2/11/20,New York,0,0,0
40,2/12/20,New York,0,0,0
40,3/23/20,New York,20911,192,0
40,2/21/20,North Dakota,0,0,0
40,3/10/20,North Dakota,0,0,0
40,4/9/20,North Dakota,269,5,0
40,1/27/20,Pennsylvania,0,0,0
40,2/1/20,Pennsylvania,0,0,0
40,2/1/20,Rhode Island,0,0,0
40,2/14/20,Rhode Island,0,0,0
40,1/22/20,South Dakota,0,0,0
40,1/26/20,South Dakota,0,0,0
40,2/15/20,South Dakota,0,0,0
40,3/13/20,South Dakota,9,1,0
40,4/15/20,South Dakota,1168,5,0
40,2/19/20,Utah,0,0,0
40,2/20/20,Utah,0,0,0
40,1/25/20,Vermont,0,0,0
40,3/14/20,Washington,642,40,0
40,3/3/20,Wisconsin,0,0,0
40,3/18/20,Wisconsin,106,0,0
40,3/20/20,Wisconsin,206,3,0
40,1/22/20,Wyoming,0,0,0
40,1/27/20,Wyoming,0,0,0
41,4/12/20,Alaska,273,8,0
41,4/28/20,Alaska,352,9,0
41,1/31/20,Colorado,0,0,0
41,4/14/20,Colorado,7290,329,0
41,1/23/20,Connecticut,0,0,0
41,2/16/20,Connecticut,0,0,0
41,1/22/20,Idaho,0,0,0
41,1/23/20,Idaho,0,0,0
41,1/26/20,Idaho,0,0,0
41,1/28/20,Idaho,0,0,0
41,4/2/20,Idaho,889,9,0
41,1/24/20,Indiana,0,0,0
41,2/10/20,Indiana,0,0,0
41,2/17/20,Iowa,0,0,0
41,2/21/20,Iowa,0,0,0
41,3/21/20,Iowa,68,0,0
41,4/15/20,Iowa,1994,53,0
41,1/28/20,Kansas,0,0,0
41,1/22/20,Kentucky,0,0,0
41,2/8/20,Kentucky,0,0,0
41,1/27/20,Maine,0,0,0
41,2/3/20,Maine,0,0,0
41,3/6/20,Maine,0,0,0
41,3/15/20,Maine,4,0,0
41,3/18/20,Maine,42,0,0
41,1/30/20,Maryland,0,0,0
41,1/31/20,Massachusetts,0,0,0
41,2/2/20,Massachusetts,1,0,0
41,3/22/20,Massachusetts,645,5,0
41,3/23/20,Massachusetts,776,9,0
41,3/31/20,Michigan,7613,259,0
41,2/2/20,Minnesota,0,0,0
41,2/22/20,Minnesota,0,0,0
41,3/11/20,Minnesota,3,0,0
41,3/15/20,Missouri,6,0,0
41,2/26/20,Montana,0,0,0
41,4/4/20,Montana,281,5,0
41,1/23/20,Nebraska,0,0,0
41,2/10/20,Nebraska,0,0,0
41,2/12/20,Nebraska,0,0,0
41,2/14/20,Nebraska,0,0,0
41,2/27/20,Nebraska,0,0,0
41,1/25/20,New Hampshire,0,0,0
41,3/16/20,New Hampshire,17,0,0
41,1/30/20,New Jersey,0,0,0
41,2/29/20,New Jersey,0,0,0
41,2/10/20,New York,0,0,0
41,2/17/20,New York,0,0,0
41,3/22/20,New York,15832,139,0
41,2/21/20,North Carolina,0,0,0
41,3/1/20,North Dakota,0,0,0
41,3/2/20,North Dakota,0,0,0
41,3/5/20,North Dakota,0,0,0
41,4/5/20,North Dakota,207,3,0
41,4/16/20,North Dakota,393,9,0
41,2/11/20,Ohio,0,0,0
41,2/26/20,Ohio,0,0,0
41,1/29/20,Oklahoma,0,0,0
41,1/30/20,Oklahoma,0,0,0
41,2/6/20,Oklahoma,0,0,0
41,2/13/20,Oklahoma,0,0,0
41,2/4/20,Oregon,0,0,0
41,1/31/20,Pennsylvania,0,0,0
41,2/9/20,Pennsylvania,0,0,0
41,2/14/20,Pennsylvania,0,0,0
41,2/20/20,Pennsylvania,0,0,0
41,1/29/20,Rhode Island,0,0,0
41,2/6/20,Rhode Island,0,0,0
41,2/16/20,Rhode Island,0,0,0
41,3/22/20,Rhode Island,83,0,0
41,2/28/20,South Dakota,0,0,0
41,2/10/20,Utah,0,0,0
41,1/24/20,Vermont,0,0,0
41,2/26/20,Vermont,0,0,0
41,2/27/20,Vermont,0,0,0
41,3/17/20,Vermont,12,0,0
41,2/4/20,Washington,1,0,0
41,1/26/20,West Virginia,0,0,0
41,2/15/20,West Virginia,0,0,0
41,2/3/20,Wisconsin,0,0,0
41,3/5/20,Wisconsin,0,0,0
41,3/19/20,Wisconsin,155,2,0
41,3/23/20,Wisconsin,410,5,0
41,1/24/20,Wyoming,0,0,0
41,1/25/20,Wyoming,0,0,0
41,1/26/20,Wyoming,0,0,0
41,3/14/20,Wyoming,3,0,0
42,4/13/20,Alaska,278,8,0
42,4/20/20,Alaska,322,9,0
42,4/23/20,Alaska,338,9,0
42,4/24/20,Alaska,340,9,0
42,4/27/20,Alaska,346,9,0
42,4/29/20,Alaska,356,9,0
42,4/30/20,Alaska,356,9,0
42,2/14/20,Arkansas,0,0,0
42,1/23/20,Colorado,0,0,0
42,3/14/20,Colorado,101,1,0
42,2/2/20,Connecticut,0,0,0
42,2/6/20,Connecticut,0,0,0
42,2/20/20,Connecticut,0,0,0
42,1/23/20,Delaware,0,0,0
42,1/25/20,Idaho,0,0,0
42,1/27/20,Idaho,0,0,0
42,1/31/20,Idaho,0,0,0
42,2/13/20,Idaho,0,0,0
42,2/26/20,Idaho,0,0,0
42,3/2/20,Idaho,0,0,0
42,2/9/20,Illinois,2,0,0
42,2/25/20,Illinois,2,0,0
42,3/15/20,Illinois,92,0,0
42,3/16/20,Illinois,104,0,0
42,1/23/20,Indiana,0,0,0
42,2/16/20,Indiana,0,0,0
42,2/25/20,Indiana,0,0,0
42,3/23/20,Indiana,258,19,0
42,2/3/20,Iowa,0,0,0
42,2/16/20,Iowa,0,0,0
42,3/14/20,Iowa,18,0,0
42,2/12/20,Kansas,0,0,0
42,3/14/20,Kansas,6,1,0
42,2/29/20,Kentucky,0,0,0
42,1/26/20,Maine,0,0,0
42,2/27/20,Maine,0,0,0
42,3/24/20,Maine,118,0,0
42,4/11/20,Maine,615,19,0
42,2/1/20,Massachusetts,1,0,0
42,2/13/20,Massachusetts,1,0,0
42,2/16/20,Massachusetts,1,0,0
42,2/20/20,Massachusetts,1,0,0
42,2/2/20,Michigan,0,0,0
42,2/22/20,Michigan,0,0,0
42,3/5/20,Michigan,0,0,0
42,3/11/20,Michigan,2,0,0
42,3/17/20,Michigan,65,0,0
42,3/18/20,Michigan,80,1,0
42,4/10/20,Michigan,22781,1280,0
42,4/17/20,Michigan,30020,2227,0
42,3/1/20,Minnesota,0,0,0
42,3/12/20,Minnesota,12,0,0
42,1/31/20,Missouri,0,0,0
42,2/8/20,Missouri,0,0,0
42,2/21/20,Missouri,0,0,0
42,1/27/20,Montana,0,0,0
42,3/9/20,Montana,0,0,0
42,3/12/20,Montana,0,0,0
42,1/22/20,Nebraska,0,0,0
42,1/25/20,Nebraska,0,0,0
42,1/27/20,Nebraska,0,0,0
42,1/31/20,Nebraska,0,0,0
42,2/11/20,Nebraska,0,0,0
42,2/18/20,Nebraska,0,0,0
42,2/25/20,Nebraska,0,0,0
42,3/16/20,Nebraska,18,0,0
42,2/3/20,New Hampshire,0,0,0
42,2/4/20,New Hampshire,0,0,0
42,3/30/20,New Hampshire,313,3,0
42,2/8/20,New Jersey,0,0,0
42,1/26/20,New York,0,0,0
42,2/22/20,New York,0,0,0
42,2/27/20,New York,0,0,0
42,3/7/20,New York,77,0,0
42,2/22/20,North Dakota,0,0,0
42,2/16/20,Ohio,0,0,0
42,3/21/20,Ohio,247,3,0
42,1/22/20,Oklahoma,0,0,0
42,1/23/20,Pennsylvania,0,0,0
42,2/13/20,Pennsylvania,0,0,0
42,2/16/20,Pennsylvania,0,0,0
42,1/31/20,Rhode Island,0,0,0
42,2/2/20,Rhode Island,0,0,0
42,2/13/20,Rhode Island,0,0,0
42,3/23/20,Rhode Island,106,0,0
42,3/26/20,South Dakota,46,1,0
42,2/21/20,Tennessee,0,0,0
42,1/29/20,Utah,0,0,0
42,1/30/20,Utah,0,0,0
42,1/31/20,Utah,0,0,0
42,2/6/20,Utah,0,0,0
42,2/25/20,Utah,0,0,0
42,3/7/20,Vermont,0,0,0
42,1/22/20,Virginia,0,0,0
42,1/22/20,West Virginia,0,0,0
42,3/11/20,Wisconsin,3,0,0
42,3/13/20,Wisconsin,19,0,0
42,4/16/20,Wisconsin,3874,197,0
42,2/28/20,Wyoming,0,0,0
42,3/3/20,Wyoming,0,0,0
42,3/27/20,Wyoming,73,0,0
42,3/28/20,Wyoming,84,0,0
43,4/14/20,Alaska,286,9,0
43,4/25/20,Alaska,340,9,0
43,1/23/20,Arkansas,0,0,0
43,1/30/20,Arkansas,0,0,0
43,1/22/20,Colorado,0,0,0
43,1/27/20,Colorado,0,0,0
43,2/9/20,Colorado,0,0,0
43,1/28/20,Connecticut,0,0,0
43,2/13/20,Connecticut,0,0,0
43,3/23/20,Connecticut,415,10,0
43,1/30/20,Delaware,0,0,0
43,1/24/20,Idaho,0,0,0
43,2/14/20,Idaho,0,0,0
43,2/22/20,Idaho,0,0,0
43,3/26/20,Idaho,189,3,0
43,2/10/20,Illinois,2,0,0
43,2/16/20,Illinois,2,0,0
43,3/23/20,Illinois,1285,11,0
43,2/17/20,Indiana,0,0,0
43,4/15/20,Indiana,8941,515,0
43,3/16/20,Iowa,23,0,0
43,4/16/20,Iowa,2141,60,0
43,1/24/20,Kansas,0,0,0
43,1/30/20,Kansas,0,0,0
43,2/6/20,Kansas,0,0,0
43,2/11/20,Kansas,0,0,0
43,2/19/20,Kansas,0,0,0
43,1/28/20,Kentucky,0,0,0
43,1/30/20,Kentucky,0,0,0
43,2/20/20,Kentucky,0,0,0
43,2/27/20,Kentucky,0,0,0
43,2/28/20,Kentucky,0,0,0
43,3/19/20,Maine,51,0,0
43,3/30/20,Maine,275,3,0
43,3/31/20,Maine,275,5,0
43,4/1/20,Maine,344,7,0
43,2/29/20,Maryland,0,0,0
43,1/28/20,Massachusetts,0,0,0
43,2/6/20,Massachusetts,1,0,0
43,2/12/20,Massachusetts,1,0,0
43,2/3/20,Michigan,0,0,0
43,3/3/20,Michigan,0,0,0
43,3/7/20,Michigan,0,0,0
43,3/24/20,Michigan,1790,23,0
43,3/23/20,Minnesota,235,1,0
43,4/3/20,Minnesota,788,22,0
43,4/9/20,Minnesota,1245,50,0
43,4/16/20,Minnesota,1909,94,0
43,2/11/20,Missouri,0,0,0
43,1/30/20,Montana,0,0,0
43,3/2/20,Montana,0,0,0
43,4/14/20,Montana,331,6,0
43,4/15/20,Montana,331,6,0
43,1/24/20,New Hampshire,0,0,0
43,1/27/20,New Hampshire,0,0,0
43,3/7/20,New Hampshire,2,0,0
43,3/24/20,New Hampshire,108,1,0
43,3/25/20,New Hampshire,137,1,0
43,1/29/20,New Jersey,0,0,0
43,2/12/20,New Mexico,0,0,0
43,2/5/20,New York,0,0,0
43,2/19/20,New York,0,0,0
43,3/8/20,North Dakota,0,0,0
43,3/12/20,North Dakota,1,0,0
43,3/25/20,North Dakota,45,0,0
43,1/23/20,Ohio,0,0,0
43,2/10/20,Ohio,0,0,0
43,3/22/20,Ohio,351,3,0
43,2/11/20,Oklahoma,0,0,0
43,2/12/20,Oklahoma,0,0,0
43,2/3/20,Oregon,0,0,0
43,1/26/20,Pennsylvania,0,0,0
43,2/6/20,Pennsylvania,0,0,0
43,1/28/20,Rhode Island,0,0,0
43,2/18/20,Rhode Island,0,0,0
43,2/28/20,Rhode Island,0,0,0
43,3/2/20,South Dakota,0,0,0
43,3/10/20,South Dakota,5,1,0
43,3/19/20,South Dakota,14,1,0
43,4/2/20,South Dakota,165,2,0
43,4/16/20,South Dakota,1311,6,0
43,1/22/20,Tennessee,0,0,0
43,1/22/20,Utah,0,0,0
43,1/24/20,Utah,0,0,0
43,1/25/20,Utah,0,0,0
43,2/12/20,Utah,0,0,0
43,2/18/20,Utah,0,0,0
43,3/2/20,Vermont,0,0,0
43,3/15/20,Vermont,4,0,0
43,4/16/20,Vermont,768,34,0
43,4/17/20,Vermont,779,34,0
43,2/15/20,Virginia,0,0,0
43,2/3/20,Washington,1,0,0
43,1/31/20,West Virginia,0,0,0
43,2/1/20,West Virginia,0,0,0
43,2/20/20,West Virginia,0,0,0
43,2/22/20,Wisconsin,0,0,0
43,2/24/20,Wisconsin,0,0,0
43,3/17/20,Wisconsin,72,0,0
43,3/19/20,Wyoming,18,0,0
44,4/16/20,Alaska,301,9,0
44,4/19/20,Alaska,320,9,0
44,4/26/20,Alaska,342,9,0
44,5/1/20,Alaska,365,9,0
44,1/24/20,Arkansas,0,0,0
44,1/29/20,Arkansas,0,0,0
44,2/12/20,Arkansas,0,0,0
44,2/13/20,Arkansas,0,0,0
44,1/24/20,Colorado,0,0,0
44,2/17/20,Colorado,0,0,0
44,2/27/20,Colorado,0,0,0
44,3/28/20,Colorado,2061,44,0
44,2/10/20,Connecticut,0,0,0
44,2/12/20,Connecticut,0,0,0
44,2/28/20,Connecticut,0,0,0
44,1/29/20,Delaware,0,0,0
44,2/8/20,Delaware,0,0,0
44,2/29/20,Delaware,0,0,0
44,2/7/20,Idaho,0,0,0
44,2/8/20,Idaho,0,0,0
44,3/1/20,Idaho,0,0,0
44,3/14/20,Idaho,4,0,0
44,3/27/20,Idaho,234,4,0
44,4/3/20,Idaho,1011,10,0
44,2/17/20,Illinois,2,0,0
44,3/14/20,Illinois,63,0,0
44,3/16/20,Indiana,30,2,0
44,2/10/20,Kansas,0,0,0
44,2/25/20,Kansas,0,0,0
44,4/13/20,Kansas,1375,62,0
44,2/6/20,Kentucky,0,0,0
44,3/15/20,Kentucky,21,1,0
44,2/23/20,Maine,0,0,0
44,3/5/20,Maine,0,0,0
44,3/11/20,Maine,0,0,0
44,3/13/20,Maine,4,0,0
44,3/14/20,Maine,4,0,0
44,3/25/20,Maine,142,0,0
44,4/17/20,Maine,827,29,0
44,1/29/20,Maryland,0,0,0
44,2/8/20,Maryland,0,0,0
44,1/23/20,Massachusetts,0,0,0
44,2/18/20,Massachusetts,1,0,0
44,2/22/20,Massachusetts,1,0,0
44,3/16/20,Massachusetts,197,0,0
44,3/31/20,Massachusetts,6620,89,0
44,3/1/20,Michigan,0,0,0
44,4/23/20,Michigan,35288,2979,0
44,3/25/20,Minnesota,286,1,0
44,3/26/20,Minnesota,344,2,0
44,1/23/20,Montana,0,0,0
44,1/26/20,Montana,0,0,0
44,1/28/20,Montana,0,0,0
44,1/29/20,Montana,0,0,0
44,2/24/20,Montana,0,0,0
44,3/1/20,Montana,0,0,0
44,3/25/20,Montana,65,0,0
44,3/26/20,Montana,89,0,0
44,1/26/20,New Hampshire,0,0,0
44,3/22/20,New Hampshire,78,0,0
44,2/1/20,New Jersey,0,0,0
44,2/2/20,New Jersey,0,0,0
44,3/1/20,New Jersey,0,0,0
44,2/18/20,New York,0,0,0
44,2/26/20,New York,0,0,0
44,4/17/20,New York,229642,15997,0
44,2/8/20,North Carolina,0,0,0
44,2/1/20,North Dakota,0,0,0
44,3/26/20,North Dakota,58,0,0
44,1/25/20,Ohio,0,0,0
44,2/17/20,Ohio,0,0,0
44,2/19/20,Ohio,0,0,0
44,3/7/20,Ohio,0,0,0
44,3/15/20,Ohio,37,0,0
44,3/15/20,Oregon,39,1,0
44,2/2/20,Pennsylvania,0,0,0
44,2/12/20,Pennsylvania,0,0,0
44,3/7/20,Pennsylvania,2,0,0
44,2/5/20,Rhode Island,0,0,0
44,2/11/20,Rhode Island,0,0,0
44,2/12/20,Rhode Island,0,0,0
44,3/16/20,Rhode Island,21,0,0
44,3/17/20,South Dakota,11,1,0
44,2/7/20,Tennessee,0,0,0
44,1/26/20,Utah,0,0,0
44,1/28/20,Utah,0,0,0
44,3/5/20,Vermont,0,0,0
44,3/6/20,Vermont,0,0,0
44,3/25/20,Vermont,123,7,0
44,3/30/20,Vermont,256,12,0
44,4/11/20,Vermont,711,24,0
44,3/15/20,Washington,769,42,0
44,2/9/20,West Virginia,0,0,0
44,2/27/20,West Virginia,0,0,0
44,3/7/20,West Virginia,0,0,0
44,3/2/20,Wisconsin,0,0,0
44,3/10/20,Wisconsin,3,0,0
44,3/1/20,Wyoming,0,0,0
44,3/16/20,Wyoming,10,0,0
44,3/26/20,Wyoming,55,0,0
45,4/15/20,Alaska,294,9,0
45,4/17/20,Alaska,310,9,0
45,4/18/20,Alaska,315,9,0
45,2/21/20,Arkansas,0,0,0
45,1/25/20,Colorado,0,0,0
45,2/14/20,Colorado,0,0,0
45,2/15/20,Colorado,0,0,0
45,2/16/20,Colorado,0,0,0
45,2/21/20,Colorado,0,0,0
45,4/3/20,Colorado,4173,111,0
45,1/27/20,Connecticut,0,0,0
45,2/11/20,Connecticut,0,0,0
45,2/18/20,Connecticut,0,0,0
45,2/19/20,Connecticut,0,0,0
45,2/22/20,Connecticut,0,0,0
45,3/9/20,Idaho,0,0,0
45,3/15/20,Idaho,4,0,0
45,3/25/20,Idaho,122,0,0
45,4/1/20,Idaho,668,9,0
45,2/18/20,Illinois,2,0,0
45,2/18/20,Indiana,0,0,0
45,3/15/20,Indiana,19,0,0
45,4/17/20,Indiana,10149,582,0
45,3/23/20,Iowa,105,0,0
45,1/22/20,Kansas,0,0,0
45,1/23/20,Kansas,0,0,0
45,2/7/20,Kansas,0,0,0
45,1/25/20,Kentucky,0,0,0
45,1/26/20,Kentucky,0,0,0
45,1/31/20,Kentucky,0,0,0
45,2/12/20,Kentucky,0,0,0
45,2/13/20,Kentucky,0,0,0
45,3/8/20,Maine,0,0,0
45,4/2/20,Maine,376,7,0
45,4/9/20,Maine,560,16,0
45,4/16/20,Maine,794,26,0
45,4/18/20,Maine,847,32,0
45,4/22/20,Maine,907,39,0
45,1/31/20,Maryland,0,0,0
45,2/11/20,Massachusetts,1,0,0
45,2/17/20,Massachusetts,1,0,0
45,2/19/20,Massachusetts,1,0,0
45,2/28/20,Massachusetts,1,0,0
45,3/30/20,Massachusetts,5752,56,0
45,4/1/20,Massachusetts,7738,122,0
45,2/24/20,Michigan,0,0,0
45,3/2/20,Michigan,0,0,0
45,3/13/20,Michigan,25,0,0
45,3/19/20,Michigan,334,1,0
45,5/11/20,Michigan,47544,4585,0
45,1/26/20,Missouri,0,0,0
45,1/27/20,Missouri,0,0,0
45,2/15/20,Missouri,0,0,0
45,2/19/20,Missouri,0,0,0
45,2/27/20,Missouri,0,0,0
45,3/16/20,Missouri,8,0,0
45,2/21/20,Montana,0,0,0
45,2/27/20,Montana,0,0,0
45,2/9/20,Nebraska,0,0,0
45,3/13/20,Nebraska,13,0,0
45,3/17/20,Nebraska,24,0,0
45,2/5/20,Nevada,0,0,0
45,2/27/20,New Hampshire,0,0,0
45,4/2/20,New Hampshire,479,5,0
45,4/10/20,New Hampshire,885,22,0
45,4/11/20,New Hampshire,928,23,0
45,4/22/20,New Hampshire,1588,48,0
45,1/23/20,New Jersey,0,0,0
45,1/28/20,New Jersey,0,0,0
45,1/31/20,New Jersey,0,0,0
45,2/28/20,New Jersey,0,0,0
45,2/26/20,New Mexico,0,0,0
45,3/6/20,New York,25,0,0
45,3/24/20,New York,25578,284,0
45,4/16/20,New York,222284,15436,0
45,2/2/20,North Dakota,0,0,0
45,1/24/20,Ohio,0,0,0
45,2/25/20,Ohio,0,0,0
45,3/23/20,Ohio,431,6,0
45,2/14/20,Oklahoma,0,0,0
45,2/26/20,Oklahoma,0,0,0
45,2/10/20,Pennsylvania,0,0,0
45,3/1/20,Pennsylvania,0,0,0
45,1/23/20,Rhode Island,0,0,0
45,2/22/20,Rhode Island,0,0,0
45,4/1/20,Rhode Island,563,10,0
45,2/21/20,South Carolina,0,0,0
45,2/21/20,South Dakota,0,0,0
45,3/9/20,South Dakota,1,0,0
45,3/21/20,South Dakota,14,1,0
45,1/23/20,Utah,0,0,0
45,2/26/20,Utah,0,0,0
45,3/27/20,Utah,482,2,0
45,3/12/20,Vermont,2,0,0
45,3/18/20,Vermont,18,0,0
45,4/22/20,Vermont,820,39,0
45,1/23/20,Virginia,0,0,0
45,1/30/20,Virginia,0,0,0
45,2/5/20,Washington,1,0,0
45,3/12/20,Wisconsin,6,0,0
45,3/31/20,Wisconsin,1351,16,0
46,2/5/20,Arizona,1,0,0
46,2/8/20,Colorado,0,0,0
46,3/21/20,Colorado,475,6,0
46,2/17/20,Connecticut,0,0,0
46,1/28/20,Delaware,0,0,0
46,2/1/20,Delaware,0,0,0
46,3/1/20,Delaware,0,0,0
46,2/24/20,Idaho,0,0,0
46,2/27/20,Idaho,0,0,0
46,4/14/20,Illinois,23246,868,0
46,4/15/20,Illinois,24591,948,0
46,2/24/20,Iowa,0,0,0
46,1/25/20,Kansas,0,0,0
46,2/1/20,Kentucky,0,0,0
46,2/26/20,Maine,0,0,0
46,4/3/20,Maine,432,9,0
46,1/28/20,Maryland,0,0,0
46,2/1/20,Maryland,0,0,0
46,2/20/20,Maryland,0,0,0
46,2/28/20,Maryland,0,0,0
46,1/27/20,Massachusetts,0,0,0
46,2/3/20,Massachusetts,1,0,0
46,2/5/20,Massachusetts,1,0,0
46,2/10/20,Massachusetts,1,0,0
46,3/17/20,Massachusetts,218,0,0
46,3/30/20,Michigan,6495,184,0
46,3/9/20,Minnesota,1,0,0
46,3/24/20,Minnesota,261,1,0
46,4/12/20,Minnesota,1618,70,0
46,2/25/20,Missouri,0,0,0
46,3/14/20,Missouri,5,0,0
46,3/22/20,Missouri,106,3,0
46,1/22/20,Montana,0,0,0
46,1/24/20,Montana,0,0,0
46,3/10/20,Montana,0,0,0
46,3/27/20,Montana,120,1,0
46,3/2/20,New Hampshire,1,0,0
46,3/5/20,New Hampshire,2,0,0
46,3/6/20,New Hampshire,2,0,0
46,3/12/20,New Hampshire,6,0,0
46,3/15/20,New Hampshire,13,0,0
46,3/31/20,New Hampshire,367,3,0
46,4/1/20,New Hampshire,367,4,0
46,4/16/20,New Hampshire,1211,34,0
46,4/17/20,New Hampshire,1285,37,0
46,4/18/20,New Hampshire,1342,38,0
46,4/27/20,New Hampshire,1936,60,0
46,1/27/20,New Jersey,0,0,0
46,2/9/20,New Jersey,0,0,0
46,2/14/20,New Jersey,0,0,0
46,2/20/20,New Jersey,0,0,0
46,3/23/20,New Jersey,2851,27,0
46,1/25/20,New York,0,0,0
46,3/15/20,New York,729,7,0
46,2/29/20,North Dakota,0,0,0
46,3/4/20,North Dakota,0,0,0
46,3/24/20,Ohio,563,8,0
46,4/4/20,Oklahoma,1157,42,0
46,4/13/20,Oklahoma,2063,96,0
46,2/7/20,Pennsylvania,0,0,0
46,2/11/20,Pennsylvania,0,0,0
46,3/23/20,Pennsylvania,644,6,0
46,4/17/20,Pennsylvania,29439,756,0
46,1/27/20,Rhode Island,0,0,0
46,2/10/20,Rhode Island,0,0,0
46,2/19/20,Rhode Island,0,0,0
46,3/7/20,Rhode Island,3,0,0
46,3/30/20,Rhode Island,406,4,0
46,3/31/20,Rhode Island,485,8,0
46,4/18/20,Rhode Island,4491,137,0
46,2/23/20,South Dakota,0,0,0
46,3/3/20,South Dakota,0,0,0
46,1/23/20,Tennessee,0,0,0
46,1/25/20,Tennessee,0,0,0
46,2/27/20,Tennessee,0,0,0
46,1/27/20,Utah,0,0,0
46,2/13/20,Utah,0,0,0
46,2/21/20,Utah,0,0,0
46,3/2/20,Utah,0,0,0
46,2/23/20,Vermont,0,0,0
46,4/2/20,Vermont,338,14,0
46,4/10/20,Vermont,679,23,0
46,1/31/20,Virginia,0,0,0
46,2/8/20,Virginia,0,0,0
46,2/29/20,Virginia,0,0,0
46,1/22/20,Washington,1,0,0
46,2/12/20,West Virginia,0,0,0
46,2/2/20,Wisconsin,0,0,0
46,3/24/20,Wisconsin,455,5,0
46,3/29/20,Wisconsin,1112,13,0
46,4/10/20,Wisconsin,3068,128,0
46,4/17/20,Wisconsin,4044,205,0
46,2/1/20,Wyoming,0,0,0
46,2/29/20,Wyoming,0,0,0
46,3/10/20,Wyoming,0,0,0
46,3/15/20,Wyoming,3,0,0
46,4/17/20,Wyoming,305,2,0
47,5/2/20,Alaska,366,9,0
47,1/26/20,Colorado,0,0,0
47,2/23/20,Colorado,0,0,0
47,3/2/20,Colorado,0,0,0
47,3/13/20,Colorado,77,1,0
47,2/5/20,Connecticut,0,0,0
47,3/7/20,Connecticut,0,0,0
47,4/23/20,Connecticut,23100,1637,0
47,1/31/20,Delaware,0,0,0
47,2/28/20,Delaware,0,0,0
47,3/7/20,Delaware,0,0,0
47,2/23/20,Idaho,0,0,0
47,4/13/20,Idaho,1453,33,0
47,3/24/20,Illinois,1536,16,0
47,4/17/20,Illinois,27573,1132,0
47,3/14/20,Indiana,19,0,0
47,3/24/20,Indiana,360,24,0
47,4/16/20,Indiana,9527,552,0
47,3/6/20,Iowa,0,0,0
47,3/10/20,Iowa,14,0,0
47,3/17/20,Iowa,29,0,0
47,3/16/20,Kansas,13,1,0
47,3/10/20,Maine,0,0,0
47,4/23/20,Maine,937,44,0
47,1/27/20,Maryland,0,0,0
47,2/6/20,Maryland,0,0,0
47,2/9/20,Maryland,0,0,0
47,1/24/20,Massachusetts,0,0,0
47,1/25/20,Massachusetts,0,0,0
47,2/4/20,Massachusetts,1,0,0
47,3/7/20,Massachusetts,6,0,0
47,3/25/20,Massachusetts,1835,15,0
47,4/3/20,Massachusetts,10402,192,0
47,2/23/20,Michigan,0,0,0
47,3/12/20,Michigan,12,0,0
